target_id	length	eff_length	est_counts	tpm
YHR055C	186	19.0638	26	665.279
YPR161C	1974	1795	102	27.7189
YOL138C	4026	3847	81	10.2708
YDR395W	2835	2656	116	21.3044
YGR129W	648	469	18	18.7215
YPR165W	630	451	544	588.386
YPR098C	486	307	49	77.857
YPL015C	1074	895	185	100.83
YCL050C	966	787	293	181.607
YAL069W	315	136	0	0
YMR193W	777	598	28	22.84
YLR031W	561	382	2	2.55392
YIL014C-A	315	136	8	28.694
YGR053C	852	673	20	14.4962
YCR101C	549	370	7	9.22861
YER087C-B	249	70.019	51	355.299
YOR280C	801	622	38	29.8012
YGR097W	3441	3262	380	56.825
YHR215W	1404	1225	10.3036	4.10293
YKL025C	2040	1861	86	22.542
YKR011C	1062	883	94	51.9287
YEL004W	1029	850	24	13.7731
YJL200C	2370	2191	63	14.0261
YLL027W	753	574	138	117.275
YOR024W	324	145	0	0
YLR045C	2667	2488	149	29.213
YDR348C	1500	1321	229	84.5615
YPL183C	3042	2863	32	5.45216
YGR003W	2235	2056	25	5.9314
YEL008C-A	93	4.74468	0	0
YBL095W	813	634	60.5759	46.6069
YGL060W	1926	1747	46	12.8441
YLL007C	1998	1819	34	9.11772
YEL009C	846	667	1427	1043.61
YEL015W	1656	1477	140	46.2368
YOR083W	888	709	44	30.2724
YBR252W	444	265	75	138.056
YDR329C	1326	1147	138	58.6889
YDL202W	750	571	57	48.6944
YHR209W	876	697	55	38.492
YPR008W	2085	1906	223	57.0719
YER075C	2787	2608	25	4.67598
YDL203C	1872	1693	56	16.1351
YBR050C	1017	838	32.7491	19.0632
YMR197C	654	475	134	137.61
YDR261W-A	1317	1138	11.2232	4.81075
YBL049W	417	238	13	26.6444
YER054C	1647	1468	70	23.2601
YDR305C	654	475	36	36.97
YHL019W-A	594	415	43.6741	51.3352
YNL201C	2577	2398	53	10.7812
YHR180W-A	183	17.7996	0	0
YCR061W	1896	1717	110	31.2509
YBR206W	324	145	33.1693	111.586
YPL171C	1203	1024	11	5.24002
YHR051W	447	268	96	174.734
YDL116W	2181	2002	105	25.5838
YPR124W	1221	1042	163.244	76.4203
YJL023C	1044	865	21	11.8425
YGL167C	2853	2674	446.2	81.397
YDL165W	576	397	65	79.8662
YLR154C-H	132	7.19434	0	0
YPL119C-A	264	85.0011	11	63.126
YIL143C	2532	2353	121	25.0844
YBR292C	372	193	0	0
YGR240C	2964	2785	1630	285.498
YOR094W	552	373	26	34.002
YDR167W	621	442	88	97.1182
YBR063C	1215	1036	31	14.5963
YER052C	1584	1405	173	60.0634
YGR178C	2169	1990	530	129.916
YPL118W	1035	856	117	66.6733
YPR187W	468	289	149	251.494
YJL065C	504	325	53.2807	79.9698
YOL141W	2088	1909	3	0.766576
YPR086W	1038	859	123	69.8477
YBR122C	534	355	42	57.7113
YBR271W	1260	1081	25	11.2812
YBR279W	1338	1159	165	69.4449
YHR095W	495	316	7	10.8057
YMR221C	1515	1336	89	32.4955
YDR241W	288	109	0	0
YJL221C	1770	1591	23.8186	7.30274
YER130C	1332	1153	69	29.1917
YBR155W	1158	979	78	38.8644
YDR363W	1371	1192	47	19.2336
YGR266W	2106	1927	120	30.3766
YLR443W	1347	1168	102.458	42.7899
YPL147W	2613	2434	59	11.8242
YAL034C	1242	1063	86	39.4644
YBR067C	633	454	141	151.497
YCR095C	1089	910	35	18.7615
YLR270W	1053	874	131	73.1139
YPR084W	1371	1192	53	21.689
YBR184W	1572	1393	7	2.45125
YMR113W	1284	1105	62	27.3697
YGR035C	351	172	0	0
YDL222C	930	751	10	6.49531
YCL008C	1158	979	149	74.241
YEL065W	1887	1708	70	19.9917
YNL335W	678	499	9.5	9.28674
YMR296C	1677	1498	386	125.694
YDR232W	1647	1468	231	76.7584
YGR190C	366	187	8.37611	21.8495
YHR116W	456	277	25	44.0251
YDR313C	861	682	45	32.1861
YFR018C	1092	913	175	93.4991
YKL007W	807	628	186	144.475
YIL048W	3456	3277	141	20.9886
YDL213C	678	499	153	149.565
YDR443C	4263	4084	77.1369	9.21332
YNL292W	1212	1033	59	27.8607
YKL183C-A	213	36.0583	0	0
YOR324C	1809	1630	63.8682	19.1134
YNL134C	1131	952	127	65.0739
YKL100C	1764	1585	290	89.2501
YOR192C-B	5313	5134	47.9696	4.55775
YPL021W	564	385	0	0
YIL146C	1590	1411	35	12.0999
YLR299C-A	93	4.74468	0	0
YNL218W	1764	1585	49	15.0802
YIL121W	1629	1450	36	12.1108
YNL228W	777	598	19.6263	16.0094
YDL167C	2160	1981	30	7.38715
YPL214C	1623	1444	109	36.8213
YOR228C	909	730	38	25.3922
YBR270C	1638	1459	38	12.7048
YGR222W	882	703	32	22.2042
YEL063C	1773	1594	148	45.2912
YAL068W-A	255	76.0064	0	0
YML020W	1995	1816	76	20.4145
YGR121C	1479	1300	97	36.3972
YBR222C	1632	1453	241	80.908
YDL095W	2454	2275	372.412	79.8513
YDL003W	1701	1522	69	22.1144
YOR323C	1371	1192	308	126.042
YMR183C	888	709	219	150.674
YOR274W	1287	1108	62	27.2956
YER146W	282	103	90.7395	429.733
YML075C	3165	2986	199	32.509
YOL035C	303	124	12.9106	50.7885
YPL063W	1431	1252	229	89.2218
YDR457W	9807	9628	303	15.3513
YLR273C	1947	1768	25	6.8976
YDR181C	1446	1267	89	34.2652
YLR434C	384	205	0	0
YGL097W	1449	1270	207	79.5072
YCL056C	435	256	33	62.8802
YJL083W	1815	1636	54	16.1009
YMR242W-A	90	4.62459	0	0
YOR026W	1026	847	39	22.4606
YPL140C	1521	1342	41	14.9029
YNR016C	6702	6523	1005	75.1551
YER123W	1575	1396	71	24.8092
YGR055W	1725	1546	220	69.415
YKR054C	12279	12100	146	5.88583
YMR315W	1050	871	302	169.133
YAL024C	4308	4129	54	6.37953
YKL202W	582	403	4.57095	5.53275
YKL187C	2253	2074	52	12.2302
YDR383C	717	538	47	42.6143
YDR396W	501	322	41.7418	63.2346
YGR115C	780	601	0	0
YKL055C	837	658	9	6.67201
YDR035W	1113	934	496	259.045
YBL062W	381	202	12.9322	31.2293
YHR160C	852	673	11	7.97292
YGR047C	3078	2899	63	10.6006
YDR119W	2307	2128	121	27.7366
YBR208C	5508	5329	159	14.5543
YER151C	2739	2560	131	24.9615
YLR070C	1071	892	42	22.9681
YPR019W	2802	2623	201	37.3799
YPL228W	1650	1471	102	33.8242
YPR190C	1965	1786	59	16.1143
YGR041W	1644	1465	63	20.977
YDR353W	960	781	913	570.243
YHR097C	1101	922	174	92.0573
YPL047W	300	121	9	36.2825
YPL014W	1146	967	67	33.7978
YGR007W	972	793	179	110.108
YML116W	1629	1450	51	17.157
YOL137W	1494	1315	49	18.1765
YGL155W	1131	952	56	28.694
YER061C	1329	1150	67	28.4195
YKL214C	612	433	52	58.5808
YPL119C	1854	1675	51	14.8524
YDL125C	477	298	329	538.542
YHR186C	4674	4495	83	9.00717
YKL011C	1062	883	29	16.0205
YLL019C	2214	2035	128	30.6821
YNL257C	3690	3511	79	10.9758
YGL199C	471	292	34.355	57.3914
YJR092W	4344	4165	113	13.2344
YDR010C	333	154	5	15.8376
YBL059W	582	403	27	32.6813
YBR291C	900	721	33	22.3264
YPL189C-A	207	31.3862	19	295.294
YDR262W	819	640	109	83.0781
YFL012W	447	268	3	5.46043
YLR078C	735	556	86	75.4508
YDR072C	1584	1405	188	65.2712
YDR179C	489	310	12	18.8825
YKL153W	510	331	3581.75	5278.46
YOR108C-A	210	33.6633	2.83609	41.0963
YGR220C	810	631	60.069	46.4367
YIL053W	753	574	4603	3911.73
YMR161W	675	496	80	78.6771
YER011W	765	586	32	26.6374
YDR258C	2436	2257	225	48.6285
YDR467C	327	148	13.504	44.5082
YGL162W	900	721	34	23.003
YNL243W	2907	2728	477	85.2931
YBR234C	1155	976	387	193.42
YNL047C	1971	1792	70	19.0546
YKL038W	3513	3334	168	24.5801
YFL053W	1776	1597	8	2.44357
YOR200W	399	220	27.6331	61.2698
YKR060W	825	646	7	5.28574
YPR200C	393	214	6	13.6766
YLR411W	726	547	6	5.35062
YLR318W	2655	2476	17	3.34918
YHR150W	1740	1561	34	10.6247
YGL219C	1380	1201	157.207	63.8511
YFL009W	2340	2161	143.091	32.2997
YBR045C	1920	1741	14	3.92256
YMR039C	879	700	333	232.052
YKL195W	1212	1033	372	175.664
YPR127W	1038	859	129	73.2549
YPL188W	1245	1066	74	33.8622
YGL147C	576	397	1523.49	1871.92
YDR217C	3930	3751	102	13.2646
YML015C	1041	862	49	27.7287
YJR126C	2436	2257	247	53.3833
YPR026W	3636	3457	125	17.6381
YHR073W	2991	2812	257	44.5818
YMR274C	948	769	20	12.6866
YMR008C	1995	1816	195	52.3792
YHR125W	306	127	0	0
YER119C-A	372	193	3	7.58235
YDL227C	1761	1582	3	0.925028
YOR197W	1299	1120	270	117.594
YDR034C-C	1317	1138	1.1415e-06	4.89296e-07
YNL081C	432	253	69	133.036
YKL096W-A	279	100	945	4609.69
YDR532C	1158	979	26	12.9548
YNL319W	441	262	0	0
YDR049W	1899	1720	76	21.5539
YBR113W	483	304	2.05517	3.29773
YKL170W	417	238	32.8747	67.3791
YJL043W	774	595	7	5.7388
YGL047W	609	430	81	91.8875
YLR006C	2139	1960	144	35.8382
YHR079C	3348	3169	88	13.5457
YPR171W	1731	1552	85	26.7157
YML063W	768	589	2162.29	1790.76
YLR178C	660	481	158	160.233
YHL029C	2040	1861	85	22.2799
YJL090C	2295	2116	34	7.83796
YBR008C	1647	1468	75	24.9216
YDR372C	1038	859	236	134.017
YOR184W	1188	1009	270	130.531
YHR218W	1812	1633	3.99237	1.19257
YMR203W	1164	985	312	154.511
YBL006W-A	150	9.35544	0	0
YIR008C	1230	1051	53	24.5988
YBL024W	2055	1876	96	24.9619
YDR317W	1245	1066	11	5.03356
YOL166C	339	160	0	0
YJL087C	2484	2305	40	8.46504
YJL038C	660	481	2	2.02827
YDR043C	696	517	34	32.0796
YHR028C	2457	2278	301	64.4544
YOR340C	981	802	34	20.6797
YCL044C	1254	1075	68	30.8561
YEL072W	696	517	22	20.7574
YFR022W	2202	2023	49	11.8152
YIR010W	1731	1552	59	18.5439
YBL008W	2523	2344	52	10.8215
YMR178W	825	646	131	98.9188
YOL008W	624	445	15	16.4426
YHR017W	1158	979	85	42.3522
YKR101W	1965	1786	37	10.1056
YMR095C	675	496	8	7.86771
YHR198C	966	787	41	25.4126
YOR076C	2244	2065	49	11.5749
YGL015C	393	214	0	0
YNL219C	1668	1489	152	49.7954
YLR210W	1383	1204	36	14.5853
YIL034C	864	685	162	115.362
YLR148W	2757	2578	77	14.5696
YOR342C	960	781	29	18.1129
YOL070C	1506	1327	182	66.9022
YDL160C	1521	1342	122	44.3453
YIL043C	855	676	563	406.258
YLR124W	345	166	0	0
YGR231C	933	754	269	174.029
YPR202W	717	538	30.9255	28.0398
YGR034W	384	205	1092.33	2599.21
YMR266W	2862	2683	194	35.2713
YNL021W	2121	1942	74	18.5876
YPL107W	747	568	57	48.9516
YGR088W	1689	1510	53	17.1214
YHR173C	339	160	14	42.6823
YCR063W	474	295	6	9.92132
YHR073W-A	177	15.5846	0	0
YDL048C	1473	1294	126	47.4981
YML092C	753	574	258	219.254
YPR097W	3222	3043	103	16.5111
YBR201C-A	204	29.2345	9	150.171
YNL056W	594	415	111	130.471
YAL020C	1002	823	146.247	86.6814
YDL025C	1863	1684	135	39.1049
YDL243C	990	811	40.2854	24.2308
YFL017C	480	301	53	85.8913
YGL197W	4464	4285	227	25.8413
YLR256W-A	1323	1144	132.31	56.4164
YHR092C	1731	1552	421.917	132.61
YLL011W	1470	1291	25	9.44613
YDR379C-A	240	61.0822	6	47.9155
YDR113C	1122	943	67	34.658
YLR189C	3597	3418	179	25.5459
YNR074C	1137	958	58	29.5327
YOL159C	516	337	28	40.5292
YDL247W	1830	1651	0.00260415	0.000769412
YFL028C	870	691	79	55.7685
YML032C	1416	1237	132	52.0528
YBR256C	717	538	187	169.551
YOR081C	2250	2071	61	14.3678
YLR442C	2937	2758	89	15.7411
YPL024W	726	547	33	29.4284
YMR257C	2403	2224	36	7.89601
YDL219W	453	274	21	37.386
YKL122C	504	325	99	148.591
YKR040C	504	325	1.13479	1.70322
YDL080C	1830	1651	66	19.5001
YGL240W	753	574	12	10.1979
YEL001C	678	499	261	255.141
YLR374C	390	211	10	23.1184
YPR168W	474	295	10	16.5355
YDL034W	345	166	1.40447	4.1271
YHR109W	1758	1579	8	2.47143
YJL060W	1335	1156	156	65.8274
YPL061W	1503	1324	873	321.637
YDR223W	1404	1225	17	6.76944
YER174C	735	556	52	45.6214
YGR104C	924	745	36	23.5714
YLR240W	2628	2449	80	15.9346
YPR062W	477	298	351	574.554
YDR402C	1470	1291	0	0
YLR037C	375	196	15.2941	38.0635
YMR146C	1044	865	615	346.816
YGR241C	1707	1528	214	68.3173
YGL062W	3537	3358	411.713	59.8073
YPR057W	1026	847	75	43.1934
YIL012W	342	163	4	11.9705
YDR156W	414	235	25	51.8934
YJR113C	744	565	133.413	115.184
YLR416C	399	220	4	8.86905
YPR131C	588	409	41	48.8991
YLR029C	615	436	2511.71	2810.11
YMR155W	1644	1465	50	16.6484
YNL180C	996	817	130	77.6178
YGR164W	336	157	1	3.10699
YOL106W	354	175	2	5.57483
YIL140W	2472	2293	116	24.6771
YIL171W-A	453	274	1.10557	1.96824
YDR272W	825	646	112	84.5718
YDR114C	303	124	0	0
YOR238W	912	733	38	25.2883
YPR077C	372	193	0	0
YKL142W	660	481	249	252.519
YLR139C	1932	1753	42	11.6871
YNR044W	2178	1999	42	10.2489
YPR009W	807	628	31	24.0792
YHR032W	1746	1567	112	34.8649
YDR429C	825	646	544	410.777
YGL079W	657	478	28	28.5739
YNR031C	4740	4561	239	25.561
YHR084W	2067	1888	48	12.4016
YOR004W	765	586	19	15.816
YMR086C-A	339	160	8	24.3899
YMR233W	681	502	31	30.123
YMR244W	1068	889	17	9.32797
YLL010C	1284	1105	126	55.6222
YNL188W	1302	1123	76	33.0122
YKL156C-A	117	6.00353	0	0
YNL104C	1860	1681	766	222.28
YIL005W	2106	1927	135	34.1737
YOR365C	2112	1933	16.4932	4.1621
YNR030W	1656	1477	63	20.8065
YBR265W	963	784	165	102.662
Q0055	2565	2386	0	0
YGL131C	4212	4033	51.8439	6.27061
YDL162C	357	178	0	0
YDR246W-A	201	27.2129	1	17.9252
YHR033W	1272	1093	17	7.58698
YNR040W	771	592	26	21.4236
YNR034W	966	787	96	59.5027
YEL076C	651	472	3.02087	3.12198
YHL046W-A	327	148	3.5107	11.571
YDL071C	375	196	4	9.95506
YOR173W	1062	883	70	38.6703
YOR337W	2280	2101	38	8.82262
YGL104C	1461	1282	52	19.7859
YNL181W	1224	1045	81	37.8102
YDR164C	2175	1996	99	24.1944
YGR243W	441	262	67	124.742
YOR107W	930	751	13	8.44391
YDR464W	4308	4129	96.4777	11.3978
YGR210C	1236	1057	174	80.2998
YLR012C	300	121	1	4.03139
YOR168W	2430	2251	216.586	46.9349
YLR054C	2175	1996	19	4.64337
YNL002C	969	790	90	55.5719
YHR193C	525	346	1139	1605.79
YNL294C	1602	1423	202	69.2447
YOR005C	2835	2656	58	10.6522
YPR147C	915	736	65	43.08
YBR092C	1404	1225	54.1934	21.5799
YJL028W	336	157	1	3.10699
YOR242C	1116	937	0	0
YLR077W	1752	1573	123	38.1431
YCR081W	4284	4105	43	5.1097
YOR396C-A	483	304	33.421	53.6273
YLR458W	381	202	2.04351	4.93474
YBL040C	660	481	148	150.092
YJR127C	4143	3964	324	39.8705
YJL176C	2478	2299	110.26	23.3948
YLR453C	1188	1009	12	5.80136
YCR007C	720	541	23	20.7382
YHR128W	651	472	55	56.8409
YOR297C	579	400	13	15.8534
YDR225W	399	220	581.907	1290.24
YPR020W	348	169	20	57.7276
YJR003C	1560	1381	27	9.53696
YIL101C	1944	1765	53	14.6478
YHR136C	447	268	5	9.10071
YPR114W	948	769	193	122.425
YPL189W	1830	1651	9	2.6591
YJL056C	2643	2464	35	6.92895
YPR169W-A	219	41.1625	0	0
YLR264C-A	117	6.00353	0	0
YPL247C	1572	1393	166	58.1296
YDR482C	408	229	81	172.54
YJL122W	528	349	23	32.1471
YBL058W	1272	1093	371	165.575
YLL039C	1146	967	560	282.489
YKL107W	930	751	14	9.09344
YCL017C	1494	1315	198	73.4479
YER085C	522	343	0	0
YMR186W	2118	1939	2093.46	526.655
YCR065W	1695	1516	81	26.0631
YOR388C	1131	952	0	0
YLR002C	1992	1813	60	16.1433
YFL045C	765	586	374	311.325
YPR091C	2313	2134	207	47.3169
YOL083W	1239	1060	61	28.0714
YLR307C-A	264	85.0011	0	0
YDR366C	399	220	100.367	222.541
Q0065	1671	1492	0	0
YER190C-A	576	397	22.4758	27.6162
YDR545C-A	480	301	78.6416	127.446
YNL020C	1917	1738	119	33.3993
YGL125W	1803	1624	110	33.0405
YKR038C	1161	982	113	56.1315
YDL215C	3279	3100	151	23.7605
YLR354C	1008	829	844	496.624
YCR022C	345	166	2	5.87708
YFR008W	666	487	21	21.0344
YDR284C	870	691	142	100.242
YFL013C	2079	1900	134.989	34.6566
YKL051W	1062	883	77	42.5373
YPR174C	666	487	31	31.0508
YMR091C	1308	1129	164	70.8582
YJL143W	477	298	221	361.756
YDR112W	309	130	11.1327	41.7733
YGR057C	729	550	17	15.0774
YKL194C	1389	1210	41	16.5287
YLR308W	939	760	1	0.641839
YBR065C	1095	916	15	7.98796
YMR029C	1572	1393	111	38.8698
YHL042W	453	274	7	12.462
YPR121W	1719	1540	49	15.5208
YNL068C	2589	2410	76	15.3828
YLR156C-A	132	7.19434	0	0
YGL157W	1044	865	162	91.3564
YGL178W	2580	2401	86	17.4721
YMR148W	447	268	39	70.9855
YML058W	315	136	71	254.659
YLR249W	3135	2956	4115	679.056
YGR019W	1416	1237	208	82.0226
YJL049W	1353	1174	39	16.2045
YBR263W	1473	1294	351	132.316
YOR249C	2058	1879	66	17.1339
YBL097W	2265	2086	17	3.97534
YCR020W-B	237	58.1281	6	50.3506
YPR044C	354	175	493.365	1375.22
YDR286C	345	166	25	73.4636
YDR170W-A	1323	1144	31.3182	13.354
YLR342W-A	174	14.6185	2	66.7372
YGR027W-A	1323	1144	233.181	99.4278
YBL043W	774	595	19	15.5767
YLR018C	900	721	66	44.6528
YMR076C	3834	3655	51	6.80648
YOR251C	915	736	137	90.7994
YAR070C	300	121	0	0
YBR124W	360	181	1	2.69502
YJR135W-A	264	85.0011	27	154.946
YOR186W	435	256	1	1.90546
YDR083W	1179	1000	36	17.5607
YOR011W-A	207	31.3862	0	0
YOR267C	2280	2101	333.613	77.4563
YLR109W	531	352	4865	6741.87
YOR032C	1305	1126	14	6.06498
YOR091W	1038	859	58	32.9363
YKR059W	1188	1009	846.885	409.424
YBR205W	1215	1036	184.831	87.0271
YLR316C	969	790	100.893	62.2981
YDR406W-A	246	67.0317	0	0
YLR292C	582	403	73	88.3604
YCR044C	1074	895	128	69.7633
YLR216C	1116	937	347.328	180.818
YDR046C	1815	1636	295	87.9587
YGR069W	336	157	3	9.32098
YJL092W	3525	3346	102	14.8701
YDR096W	2685	2506	233	45.3539
YML018C	1182	1003	73	35.5027
YLR445W	567	388	0	0
YOR138C	2016	1837	187	49.6561
YOR369C	432	253	2897	5585.58
YGR246C	1791	1612	137	41.4568
YJR145C	786	607	3111.47	2500.44
YJR138W	4755	4576	67	7.14215
YHR059W	393	214	18	41.0297
YLR138W	2958	2779	488	85.6587
YHL009W-B	5409	5230	24.9679	2.32874
YDR098C-B	5268	5089	219.243	21.0151
YNL156C	900	721	210	142.077
YNL106C	3552	3373	80.6261	11.66
YNL286W	858	679	54	38.794
YNL093W	663	484	13	13.102
YIL040W	417	238	50	102.479
YKL104C	2154	1975	525	129.668
YLR186W	759	580	61	51.3029
YDR425W	1878	1699	52.8177	15.1644
YGL134W	1302	1123	53	23.0216
YJR094W-A	279	100	437	2131.68
YDR293C	3753	3574	681	92.9464
YBL113W-A	483	304	0	0
YNR015W	1155	976	107	53.4779
YKL006W	417	238	1278.92	2621.24
YLR456W	615	436	14	15.6632
YDR448W	1305	1126	38	16.4621
YIL166C	1629	1450	15	5.04619
YDR097C	3729	3550	72	9.89337
YER184C	2385	2206	46	10.1717
YJL047C-A	135	7.48819	0	0
YJL066C	759	580	81.1523	68.2516
YKL095W	837	658	26	19.2747
YLR368W	1797	1618	50	15.0741
YOR194C	861	682	161	115.155
YGR060W	930	751	434	281.897
YHR041C	633	454	93	99.9234
YBR115C	4179	4000	197	24.0241
YCR097W	381	202	21	50.7117
YBR147W	891	712	35	23.9788
YFL003C	2637	2458	10	1.98453
YHR086W	1572	1393	94	32.9167
YOL120C	561	382	2129.37	2719.11
YML079W	606	427	86	98.245
YOR125C	702	523	54	50.3654
YLR065C	546	367	104	138.232
YNL298W	2529	2350	120	24.9088
YPL134C	933	754	134	86.6909
YER078C	1536	1357	82	29.4764
YGL225W	1014	835	272	158.899
YLR129W	2832	2653	48	8.8256
YNL224C	2304	2125	105	24.103
YNL122C	348	169	16	46.1821
YGL066W	1974	1795	112	30.4364
YCL067C	633	454	21.619	23.2285
YNL217W	981	802	109	66.2967
YGL063W	1113	934	38	19.8462
YML030W	480	301	75	121.544
YPL152W-A	99	5.00576	0	0
YAL039C	810	631	286	221.094
YOR261C	1017	838	264	153.674
YLR191W	1161	982	60	29.8044
YMR316W	1011	832	128	75.0458
YCR027C	630	451	36	38.9373
YDL046W	522	343	222	315.718
YER125W	2430	2251	298	64.5774
YMR263W	606	427	75	85.6788
YOL113W	1968	1789	169	46.0804
YAL001C	3483	3304	108	15.945
YDR517W	1119	940	461	239.229
YBR197C	654	475	33	33.8891
YDR192C	1293	1114	31.7106	13.8854
YJR132W	3147	2968	73	11.9977
YER021W	1572	1393	325	113.808
YGL034C	366	187	3	7.82564
YKL014C	5295	5116	81	7.72315
YDL106C	1680	1501	83	26.9735
YGR197C	1644	1465	63	20.977
YDR365C	1887	1708	240	68.543
YNL280C	1317	1138	214	91.73
YCR030C	2613	2434	190	38.0779
YDL154W	2706	2527	6	1.15821
YDR505C	2526	2347	116	24.1093
YGL033W	657	478	1	1.0205
YMR211W	1428	1249	25	9.76377
YBR221W-A	105	5.29865	0	0
YBL036C	774	595	75	61.4871
YGL202W	1503	1324	594	218.846
YIL176C	363	184	1.86651	4.94826
YOL147C	711	532	50	45.8457
YPR178W	1398	1219	77.3483	30.9519
YFR007W	1062	883	21	11.6011
YEL008W	381	202	3	7.24452
YGR072W	1164	985	68	33.6754
YER022W	2064	1885	87	22.5138
YNL069C	597	418	930	1085.29
YIL118W	696	517	110	103.787
YJR008W	1017	838	48	27.9407
YKL217W	1851	1672	59	17.213
YAR060C	336	157	1.5	4.66049
YCL010C	780	601	80	64.9315
YNL303W	348	169	1	2.88638
YPL036W	2844	2665	19.5043	3.57003
YJR024C	735	556	77	67.5548
YBR042C	1194	1015	76	36.5248
YAL047C	1869	1690	32	9.23641
YER056C-A	366	187	486.842	1269.95
YFR011C	513	334	47	68.6422
YDR256C	1548	1369	42	14.9653
YFL065C	309	130	0	0
YNL287W	2808	2629	356	66.054
YAL065C	387	208	2.26612	5.31447
YGR103W	1818	1639	316	94.0477
YLR061W	366	187	792.813	2068.09
YLR171W	390	211	20.6227	47.6763
YGR161W-A	1317	1138	0	0
YOR281C	861	682	137	97.9887
YBR162C	1368	1189	1559	639.594
YJL078C	2646	2467	368	72.7644
YMR114C	1107	928	98	51.5132
YJL152W	360	181	93	250.637
YGR251W	591	412	18	21.3116
YJL067W	351	172	27.8477	78.9771
YBR094W	2262	2083	69	16.1585
YDR118W-A	117	6.00353	0	0
YGR065C	1782	1603	70	21.3012
YGR031C-A	492	313	0.000926039	0.00144319
YEL017C-A	132	7.19434	0	0
YGL251C	3564	3385	24	3.45854
YOR260W	1737	1558	116	36.3187
YKL021C	1407	1228	113	44.8869
YKR028W	3102	2923	240	40.0518
YOR374W	1560	1381	1479	522.414
YHL026C	948	769	35	22.2015
YNR062C	984	805	11	6.66556
YHR014W	876	697	8	5.59883
YCR028C	1539	1360	56	20.0858
YDL015C	933	754	173	111.922
YJL102W	2460	2281	42	8.98181
YCR016W	873	694	54	37.9555
YER058W	324	145	27	90.8314
YER149C	1263	1084	30.1111	13.5499
YJL147C	1149	970	25	12.5721
YDL035C	2886	2707	203.596	36.6877
YDR533C	714	535	29	26.4414
YGL222C	528	349	18	25.1586
YDL090C	1296	1117	69	30.1326
YBR177C	1356	1177	210	87.0328
YJL034W	2049	1870	653	170.338
YML012C-A	378	199	30.3223	74.3273
YNR059W	1743	1564	66	20.5848
YOR034C-A	243	64.0516	1	7.6157
YGR156W	1278	1099	46	20.4174
YLR066W	555	376	104	134.923
YBR125C	1182	1003	80	38.9071
YOR376W	369	190	6	15.4041
YBR173C	447	268	172	313.064
YCL023C	348	169	0	0
YHR057C	618	439	167	185.563
YAL051W	3144	2965	91	14.9712
YOL162W	648	469	9	9.36073
YOR077W	699	520	17	15.9472
YLR234W	1971	1792	22	5.98859
YDR198C	1440	1261	24	9.28402
YJR124C	1347	1168	41	17.123
YHR107C	1224	1045	169	78.8879
YER112W	564	385	71	89.9576
YLL066C	3618	3439	180.355	25.582
YCL026C-A	582	403	4	4.84167
YLR174W	1239	1060	32	14.726
YCR018C-A	255	76.0064	64	410.743
YGR108W	1416	1237	36	14.1962
YDR346C	1446	1267	339	130.516
YDL232W	111	5.62895	0	0
YDR091C	1827	1648	77	22.7915
YER165C-A	357	178	1.10216	3.0204
YKR092C	1221	1042	79	36.9828
YLR269C	351	172	2	5.67207
YEL069C	1695	1516	5.77778	1.8591
YLR117C	2064	1885	85	21.9962
YLR385C	399	220	0	0
YBR250W	1572	1393	4	1.40071
YDR143C	1833	1654	71	20.9393
YER185W	912	733	4	2.66193
YGL007W	378	199	2	4.90249
YAL031C	2283	2104	118.288	27.4243
YNR075C-A	93	4.74468	0	0
YOL013C	1656	1477	144	47.5578
YGR139W	339	160	0	0
YLR089C	1779	1600	213	64.9381
YKL222C	2118	1939	30	7.54716
YKL155C	1887	1708	71	20.2773
YGR154C	1071	892	17	9.2966
YNL277W	1461	1282	89.9161	34.2129
YOL061W	1491	1312	125	46.4747
YDL014W	984	805	640	387.815
YFR013W	2364	2185	139	31.0315
YCL064C	1083	904	259	139.756
YDR493W	372	193	15	37.9118
YLR345W	1530	1351	185	66.7969
YGL022W	2157	1978	688	169.669
YLR192C	798	619	557	438.939
YOR265W	321	142	38	130.537
YCL019W	5313	5134	0	0
YDR031W	366	187	24	62.6051
YOR333C	417	238	1.30044	2.66535
YDL190C	2886	2707	148	26.6694
YKR083C	402	223	18	39.3738
YBR141C	1014	835	22	12.8522
YAL008W	597	418	54	63.017
YDR453C	591	412	31	36.7032
YDR191W	1113	934	23	12.0122
YDR490C	2301	2122	121	27.8151
YER107W-A	321	142	7	24.0464
YLR459W	1185	1006	54	26.184
YNL193W	1677	1498	108	35.1683
YHR099W	11235	11056	138	6.08865
YLR360W	1320	1141	69	29.4987
YKL070W	510	331	11	16.2108
YPR170W-B	258	79.0036	98	605.089
YKL145W-A	93	4.74468	0	0
YOR142W	990	811	294	176.834
YDR304C	678	499	399	390.043
YLR430W	6696	6517	200	14.97
YPL020C	1866	1687	135	39.0354
YHL023C	3441	3262	117	17.4961
YLR165C	765	586	19	15.816
YOR283W	693	514	71	67.3807
YMR052C-A	366	187	7	18.2598
YJR054W	1494	1315	50	18.5475
YOR053W	342	163	72.6494	217.413
YER084W-A	513	334	0	0
YHL005C	393	214	0	0
YMR255W	567	388	69	86.7476
YDR029W	315	136	7	25.1073
YDR033W	963	784	91	56.6194
YPL154C	1218	1039	1469	689.678
YNL043C	321	142	57.8632	198.771
YDR253C	576	397	33	40.5474
YAL032C	1140	961	107	54.3126
